gw_site_id	county_code	well_log_nbr	gw_logid	well_tag_nbr	other_identity_id	other_identity_name	other_identity_description	download_date
18835	HARN	52334	HARN0052334		'22S/31E-25aba'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18837	HARN	52335	HARN0052335		'22S/31E-32bbb'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18838	HARN	52336	HARN0052336		'22S/31E-36aba'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18839	HARN	52337	HARN0052337		'22S/33E-27cbd'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18840	HARN	52338	HARN0052338		'23S/30E-23bdd'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18841	HARN	52339	HARN0052339		'23S/30E-23dad'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18842	HARN	52340	HARN0052340		'23S/30E-26add'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18843	HARN	52341	HARN0052341		'23S/31E-12ccd'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18844	HARN	52342	HARN0052342		'23S/32E-3aaa'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18845	HARN	52343	HARN0052343		'23S/32E-7dcb1'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18847	HARN	52344	HARN0052344		'23S/32E-9cbd'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18848	HARN	52345	HARN0052345		'23S/32E-12daa'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18849	HARN	52346	HARN0052346		'23S/33E-33bcc'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18850	HARN	52347	HARN0052347		'23S/33E-33cdd'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18851	HARN	52348	HARN0052348		'24S/30E-2aac'	OWRD GWR 016	Leonard, A.R., 1970, Ground-water resources in Harney Valley, Harney County, Oregon: State of Oregon, Ground Water Report No. 16.	1/29/2024
18860	HARN	52349	HARN0052349		'No. 262'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18861	HARN	52350	HARN0052350		'No. 263'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18862	HARN	52351	HARN0052351		'No. 264'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18863	HARN	52352	HARN0052352		'No. 266'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18864	HARN	52353	HARN0052353		'No. 273'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18865	HARN	52354	HARN0052354		'No. 261'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18866	HARN	52355	HARN0052355		'No. 274'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18867	HARN	52356	HARN0052356		'No. 276'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18868	HARN	52357	HARN0052357		'No. 277'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18869	HARN	52358	HARN0052358		'No. 282'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18870	HARN	52359	HARN0052359		'No. 284'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18871	HARN	52360	HARN0052360		'No. 286'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18872	HARN	52361	HARN0052361		'No. 287'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18873	HARN	52362	HARN0052362		'No. 288'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18874	HARN	52363	HARN0052363		'No. 289'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18875	HARN	52364	HARN0052364		'No. 290'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18876	HARN	52365	HARN0052365		'No. 291'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18877	HARN	52366	HARN0052366		'No. 297'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18878	HARN	52367	HARN0052367		'No. 302'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18879	HARN	52368	HARN0052368		'No. 306'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18880	HARN	52369	HARN0052369		'No. 309'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18881	HARN	52370	HARN0052370		'No. 311'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18882	HARN	52371	HARN0052371		'No. 312'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18883	HARN	52372	HARN0052372		'No. 313'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18884	HARN	52373	HARN0052373		'No. 314'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18885	HARN	52374	HARN0052374		'No. 318'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18886	HARN	52375	HARN0052375		'No. 319'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18887	HARN	52376	HARN0052376		'No. 320'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18888	HARN	52377	HARN0052377		'No. 321'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18889	HARN	52378	HARN0052378		'No. 323'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18890	HARN	52379	HARN0052379		'No. 324'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18891	HARN	52380	HARN0052380		'No. 326'	USGS WSP 0840	Meinzer, O.E., and Wenzel, L.K., 1938, Water levels and artesian pressures in observation wells in the United States in 1937: U.S. Geological Survey Water Supply Paper 840.	1/29/2024
18892	HARN	52381	HARN0052381		'No. 329'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18893	HARN	52382	HARN0052382		'No. 330'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18894	HARN	52384	HARN0052384		'No. 334'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18922	HARN	52385	HARN0052385		'No. 337'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18923	HARN	52386	HARN0052386		'No. 338'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18924	HARN	52387	HARN0052387		'No. 346'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18925	HARN	52388	HARN0052388		'No. 348'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18926	HARN	52389	HARN0052389		'No. 350'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18927	HARN	52390	HARN0052390		'No. 352'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18928	HARN	52391	HARN0052391		'No. 353'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18929	HARN	52392	HARN0052392		'No. 356'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18930	HARN	52393	HARN0052393		'No. 362'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18931	HARN	52394	HARN0052394		'No. 363'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18932	HARN	52395	HARN0052395		'No. 364'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18933	HARN	52396	HARN0052396		'No. 367'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18934	HARN	52397	HARN0052397		'No. 370'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18935	HARN	52398	HARN0052398		'No. 371'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18936	HARN	52399	HARN0052399		'No. 373'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18937	HARN	52400	HARN0052400		'No. 375'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18938	HARN	52401	HARN0052401		'No. 376'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
18939	HARN	52402	HARN0052402		'No. 377'	USGS WSP 0841	Piper, A.M., Robinson, T.W., Park, C.F., and Jessup, L.T., 1939, Geology and ground-water resources of the Harney Basin, Oregon: U.S. Geological Survey Water Supply Paper 841.	1/29/2024
19272	HARN	52411	HARN0052411		'40182'	ODEQ Station ID	Oregon Department of Environmental Quality Station ID	1/29/2024
19272	HARN	52411	HARN0052411		'433543118383501'	USGS SITE ID	U.S. Geological Survey Siteid	1/29/2024
19272	HARN	52411	HARN0052411		'HC055'	ODEQ Field ID	Oregon Department of Environmental Quality Field ID	1/29/2024
19467	HARN	52440	HARN0052440	118668	'40584'	ODEQ Station ID	Oregon Department of Environmental Quality Station ID	1/29/2024
19467	HARN	52440	HARN0052440	118668	'430241118505801'	USGS SITE ID	U.S. Geological Survey Siteid	1/29/2024
19467	HARN	52440	HARN0052440	118668	'HC077'	ODEQ Field ID	Oregon Department of Environmental Quality Field ID	1/29/2024
18035	HARN	52452	HARN0052452	95059	'40153'	ODEQ Station ID	Oregon Department of Environmental Quality Station ID	1/29/2024
18035	HARN	52452	HARN0052452	95059	'431640119184201'	USGS SITE ID	U.S. Geological Survey Siteid	1/29/2024
18035	HARN	52452	HARN0052452	95059	'HC026'	ODEQ Field ID	Oregon Department of Environmental Quality Field ID	1/29/2024
23073	HARN	52479	HARN0052479	94011	'40139'	ODEQ Station ID	Oregon Department of Environmental Quality Station ID	1/29/2024
23073	HARN	52479	HARN0052479	94011	'433505118435801'	USGS SITE ID	U.S. Geological Survey Siteid	1/29/2024
23073	HARN	52479	HARN0052479	94011	'HC012'	ODEQ Field ID	Oregon Department of Environmental Quality Field ID	1/29/2024
30213	HARN	52487	HARN0052487	115923	'40155'	ODEQ Station ID	Oregon Department of Environmental Quality Station ID	1/29/2024
30213	HARN	52487	HARN0052487	115923	'432003119354901'	USGS SITE ID	U.S. Geological Survey Siteid	1/29/2024
30213	HARN	52487	HARN0052487	115923	'HC029'	ODEQ Field ID	Oregon Department of Environmental Quality Field ID	1/29/2024
20488	HARN	52531	HARN0052531	119899	'425654118373901'	USGS SITE ID	U.S. Geological Survey Siteid	1/29/2024
22962	HARN	52532	HARN0052532	123029	'40591'	ODEQ Station ID	Oregon Department of Environmental Quality Station ID	1/29/2024
22962	HARN	52532	HARN0052532	123029	'HC084'	ODEQ Field ID	Oregon Department of Environmental Quality Field ID	1/29/2024
20367	HARN	52545	HARN0052545	118970	'40597'	ODEQ Station ID	Oregon Department of Environmental Quality Station ID	1/29/2024
20367	HARN	52545	HARN0052545	118970	'424700119040101'	USGS SITE ID	U.S. Geological Survey Siteid	1/29/2024
20367	HARN	52545	HARN0052545	118970	'HC090'	ODEQ Field ID	Oregon Department of Environmental Quality Field ID	1/29/2024
20402	HARN	52599	HARN0052599	95092	'432345119113101'	USGS SITE ID	U.S. Geological Survey Siteid	1/29/2024
20512	HARN	52607	HARN0052607	95066	'40168'	ODEQ Station ID	Oregon Department of Environmental Quality Station ID	1/29/2024
20512	HARN	52607	HARN0052607	95066	'431336118285401'	USGS SITE ID	U.S. Geological Survey Siteid	1/29/2024
